,Sentence: #,Word,POS,tag,-,Predict
592,Sentence: 20027,for,IN,O,,IN
593,Sentence: 20027,three,CD,O,,CD
594,Sentence: 20027,generals,NNS,O,,NNS
595,Sentence: 20027,.,.,O,,.
596,Sentence: 20028,The,DT,O,,DT
597,Sentence: 20028,Americans,NNS,B-gpe,,NNP
598,Sentence: 20028,agreed,VBD,O,,VBD
599,Sentence: 20028,",",",",O,,","
600,Sentence: 20028,stating,VBG,O,,VBG
601,Sentence: 20028,they,PRP,O,,PRP
602,Sentence: 20028,wanted,VBD,O,,VBD
603,Sentence: 20028,an,DT,O,,DT
604,Sentence: 20028,IDF,NNP,B-org,,NNP
605,Sentence: 20028,General,NNP,I-org,,NNPS
606,Sentence: 20028,to,TO,O,,TO
607,Sentence: 20028,teach,VB,O,,VB
608,Sentence: 20028,tactics,NNS,O,,NNS
609,Sentence: 20028,",",",",O,,","
610,Sentence: 20028,an,DT,O,,DT
611,Sentence: 20028,armor,NN,O,,NN
612,Sentence: 20028,General,NNP,B-per,,NNP
613,Sentence: 20028,to,TO,O,,TO
614,Sentence: 20028,teach,VB,O,,VB
615,Sentence: 20028,desert,NN,O,,NN
616,Sentence: 20028,warfare,NN,O,,NN
617,Sentence: 20028,",",",",O,,","
618,Sentence: 20028,and,CC,O,,CC
619,Sentence: 20028,a,DT,O,,DT
620,Sentence: 20028,Mossad,NNP,B-org,,NNP
621,Sentence: 20028,General,NNP,I-org,,NNP
622,Sentence: 20028,to,TO,O,,TO
623,Sentence: 20028,teach,VB,O,,VB
624,Sentence: 20028,espionage,NN,O,,NN
625,Sentence: 20028,.,.,O,,.
626,Sentence: 20029,The,DT,O,,DT
627,Sentence: 20029,Israelis,NNS,B-gpe,,NNP
628,Sentence: 20029,replied,VBD,O,,VBD
629,Sentence: 20029,and,CC,O,,CC
630,Sentence: 20029,said,VBD,O,,VBD
631,Sentence: 20029,they,PRP,O,,PRP
632,Sentence: 20029,wanted,VBD,O,,VBD
633,Sentence: 20029,General,NNP,B-org,,NNP
634,Sentence: 20029,Electric,NNP,I-org,,NNP
635,Sentence: 20029,",",",",O,,","
636,Sentence: 20029,General,NNP,B-org,,NNP
637,Sentence: 20029,Motors,NNPS,I-org,,NNP
638,Sentence: 20029,",",",",O,,","
639,Sentence: 20029,and,CC,O,,CC
640,Sentence: 20029,General,NNP,B-org,,NNP
641,Sentence: 20029,Dynamics,NNPS,I-org,,NNP
642,Sentence: 20029,.,.,O,,.
643,Sentence: 20030,Russian,JJ,B-gpe,,DT
644,Sentence: 20030,Defense,NNP,O,,NNP
645,Sentence: 20030,Minister,NNP,O,,NNP
646,Sentence: 20030,Sergei,NNP,B-per,,NNP
647,Sentence: 20030,Ivanov,NNP,I-per,,NNP
648,Sentence: 20030,says,VBZ,O,,VBZ
649,Sentence: 20030,Moscow,NNP,B-geo,,NNP
650,Sentence: 20030,will,MD,O,,MD
651,Sentence: 20030,go,VB,O,,VB
652,Sentence: 20030,ahead,RB,O,,RB
653,Sentence: 20030,with,IN,O,,IN
654,Sentence: 20030,a,DT,O,,DT
655,Sentence: 20030,controversial,JJ,O,,JJ
656,Sentence: 20030,weapons,NNS,O,,NNS
657,Sentence: 20030,sale,NN,O,,NN
658,Sentence: 20030,to,TO,O,,TO
659,Sentence: 20030,Syria,NNP,B-geo,,NNP
660,Sentence: 20030,.,.,O,,.
661,Sentence: 20031,Russian,JJ,B-gpe,,JJ
662,Sentence: 20031,news,NN,O,,NN
663,Sentence: 20031,agencies,NNS,O,,NNS
664,Sentence: 20031,quote,VBP,O,,VBP
665,Sentence: 20031,Mr.,NNP,B-per,,NNP
666,Sentence: 20031,Ivanov,NNP,I-per,,NNP
667,Sentence: 20031,as,IN,O,,IN
668,Sentence: 20031,saying,VBG,O,,VBG
669,Sentence: 20031,Russia,NNP,B-geo,,NNP
670,Sentence: 20031,will,MD,O,,MD
671,Sentence: 20031,supply,VB,O,,VB
672,Sentence: 20031,Strelets,NNS,O,,NNP
673,Sentence: 20031,air,NN,O,,NN
674,Sentence: 20031,defense,NN,O,,NN
675,Sentence: 20031,systems,NNS,O,,NNS
676,Sentence: 20031,to,TO,O,,TO
677,Sentence: 20031,Syria,NNP,B-geo,,NNP
678,Sentence: 20031,.,.,O,,.
679,Sentence: 20032,He,PRP,O,,PRP
680,Sentence: 20032,said,VBD,O,,VBD
681,Sentence: 20032,Moscow,NNP,B-geo,,NNP
682,Sentence: 20032,believes,VBZ,O,,VBZ
683,Sentence: 20032,the,DT,O,,DT
684,Sentence: 20032,sale,NN,O,,NN
685,Sentence: 20032,will,MD,O,,MD
686,Sentence: 20032,not,RB,O,,RB
687,Sentence: 20032,disrupt,VB,O,,VB
688,Sentence: 20032,the,DT,O,,DT
689,Sentence: 20032,balance,NN,O,,NN
690,Sentence: 20032,of,IN,O,,IN
691,Sentence: 20032,forces,NNS,O,,NNS
692,Sentence: 20032,in,IN,O,,IN
693,Sentence: 20032,the,DT,O,,DT
694,Sentence: 20032,region,NN,O,,NN
695,Sentence: 20032,.,.,O,,.
696,Sentence: 20033,Mr.,NNP,B-per,,NNP
697,Sentence: 20033,Ivanov,NNP,I-per,,NNP
698,Sentence: 20033,spoke,VBD,O,,VBD
699,Sentence: 20033,after,IN,O,,IN
700,Sentence: 20033,meeting,VBG,O,,VBG
701,Sentence: 20033,with,IN,O,,IN
702,Sentence: 20033,Ukraine,NNP,B-geo,,NNP
703,Sentence: 20033,'s,POS,O,,POS
704,Sentence: 20033,defense,NN,O,,NN
705,Sentence: 20033,minister,NN,O,,NN
706,Sentence: 20033,",",",",O,,","
707,Sentence: 20033,Anatoliy,NNP,B-per,,NNP
708,Sentence: 20033,Hrytsenko,NNP,I-per,,NNP
709,Sentence: 20033,",",",",O,,","
710,Sentence: 20033,in,IN,O,,IN
711,Sentence: 20033,Moscow,NNP,B-geo,,NNP
712,Sentence: 20033,.,.,O,,.
713,Sentence: 20034,Tuesday,NNP,B-tim,,NNP
714,Sentence: 20034,'s,POS,O,,POS
715,Sentence: 20034,comments,NNS,O,,NNS
716,Sentence: 20034,come,VBP,O,,VBP
717,Sentence: 20034,one,CD,O,,CD
718,Sentence: 20034,day,NN,O,,NN
719,Sentence: 20034,before,IN,O,,IN
720,Sentence: 20034,Russian,JJ,B-gpe,,NNP
721,Sentence: 20034,President,NNP,B-per,,NNP
722,Sentence: 20034,Vladimir,NNP,I-per,,NNP
723,Sentence: 20034,Putin,NNP,I-per,,NNP
724,Sentence: 20034,is,VBZ,O,,VBZ
725,Sentence: 20034,to,TO,O,,TO
726,Sentence: 20034,travel,VB,O,,VB
727,Sentence: 20034,to,TO,O,,TO
728,Sentence: 20034,Israel,NNP,B-geo,,NNP
729,Sentence: 20034,.,.,O,,.
730,Sentence: 20035,The,DT,O,,DT
731,Sentence: 20035,Israeli,JJ,B-gpe,,JJ
732,Sentence: 20035,government,NN,O,,NN
733,Sentence: 20035,has,VBZ,O,,VBZ
734,Sentence: 20035,expressed,VBN,O,,VBN
735,Sentence: 20035,concern,NN,O,,NN
736,Sentence: 20035,that,IN,O,,IN
737,Sentence: 20035,the,DT,O,,DT
738,Sentence: 20035,weapons,NNS,O,,NNS
739,Sentence: 20035,could,MD,O,,MD
740,Sentence: 20035,fall,VB,O,,VB
741,Sentence: 20035,into,IN,O,,IN
742,Sentence: 20035,the,DT,O,,DT
743,Sentence: 20035,hands,NNS,O,,NNS
744,Sentence: 20035,of,IN,O,,IN
745,Sentence: 20035,terrorists,NNS,O,,NNS
746,Sentence: 20035,.,.,O,,.
747,Sentence: 20036,Mr.,NNP,B-per,,NNP
748,Sentence: 20036,Ivanov,NNP,I-per,,NNP
749,Sentence: 20036,also,RB,O,,RB
750,Sentence: 20036,said,VBD,O,,VBD
751,Sentence: 20036,Moscow,NNP,B-geo,,NNP
752,Sentence: 20036,theoretically,RB,O,,NNP
753,Sentence: 20036,could,MD,O,,MD
754,Sentence: 20036,begin,VB,O,,VB
755,Sentence: 20036,withdrawing,VBG,O,,VBG
756,Sentence: 20036,from,IN,O,,IN
757,Sentence: 20036,the,DT,O,,DT
758,Sentence: 20036,two,CD,O,,CD
759,Sentence: 20036,remaining,VBG,O,,VBG
760,Sentence: 20036,Soviet-era,JJ,O,,JJ
761,Sentence: 20036,bases,NNS,O,,NNS
762,Sentence: 20036,in,IN,O,,IN
763,Sentence: 20036,Georgia,NNP,B-geo,,NNP
764,Sentence: 20036,this,DT,O,,DT
765,Sentence: 20036,year,NN,O,,NN
766,Sentence: 20036,if,IN,O,,IN
767,Sentence: 20036,there,EX,O,,EX
768,Sentence: 20036,is,VBZ,O,,VBZ
769,Sentence: 20036,an,DT,O,,DT
770,Sentence: 20036,agreement,NN,O,,NN
771,Sentence: 20036,on,IN,O,,IN
772,Sentence: 20036,a,DT,O,,DT
773,Sentence: 20036,date,NN,O,,NN
774,Sentence: 20036,for,IN,O,,IN
775,Sentence: 20036,completing,VBG,O,,VBG
776,Sentence: 20036,the,DT,O,,DT
777,Sentence: 20036,pullout,NN,O,,NN
778,Sentence: 20036,.,.,O,,.
779,Sentence: 20037,Russia,NNP,B-geo,,NNP
780,Sentence: 20037,'s,POS,O,,POS
781,Sentence: 20037,foreign,JJ,O,,JJ
782,Sentence: 20037,minister,NN,O,,NN
783,Sentence: 20037,made,VBD,O,,VBD
784,Sentence: 20037,similar,JJ,O,,JJ
785,Sentence: 20037,comments,NNS,O,,NNS
786,Sentence: 20037,Monday,NNP,B-tim,,NNP
787,Sentence: 20037,.,.,O,,.
788,Sentence: 20038,Georgia,NNP,B-geo,,NNP
789,Sentence: 20038,has,VBZ,O,,VBZ
790,Sentence: 20038,demanded,VBN,O,,VBN
791,Sentence: 20038,a,DT,O,,DT
792,Sentence: 20038,quick,JJ,O,,JJ
793,Sentence: 20038,pullout,NN,O,,NN
794,Sentence: 20038,",",",",O,,","
795,Sentence: 20038,while,IN,O,,IN
796,Sentence: 20038,Moscow,NNP,B-geo,,NNP
797,Sentence: 20038,says,VBZ,O,,VBZ
798,Sentence: 20038,it,PRP,O,,PRP
799,Sentence: 20038,could,MD,O,,MD
800,Sentence: 20038,take,VB,O,,VB
801,Sentence: 20038,years,NNS,O,,NNS
802,Sentence: 20038,.,.,O,,.
803,Sentence: 20039,NATO,NNP,B-org,,JJ
804,Sentence: 20039,officials,NNS,O,,NNS
805,Sentence: 20039,say,VBP,O,,VBP
806,Sentence: 20039,a,DT,O,,DT
807,Sentence: 20039,cargo,NN,O,,NN
808,Sentence: 20039,helicopter,NN,O,,NN
809,Sentence: 20039,chartered,VBN,O,,VBD
810,Sentence: 20039,by,IN,O,,IN
811,Sentence: 20039,a,DT,O,,DT
812,Sentence: 20039,military,JJ,O,,JJ
813,Sentence: 20039,contractor,NN,O,,NN
814,Sentence: 20039,is,VBZ,O,,VBZ
815,Sentence: 20039,missing,VBG,O,,VBG
816,Sentence: 20039,in,IN,O,,IN
817,Sentence: 20039,Afghanistan,NNP,B-geo,,NNP
818,Sentence: 20039,",",",",O,,","
819,Sentence: 20039,and,CC,O,,CC
820,Sentence: 20039,that,IN,O,,IN
821,Sentence: 20039,NATO,NNP,B-org,,JJ
822,Sentence: 20039,troops,NNS,O,,NNS
823,Sentence: 20039,are,VBP,O,,VBP
824,Sentence: 20039,assisting,VBG,O,,VBG
825,Sentence: 20039,in,IN,O,,IN
826,Sentence: 20039,the,DT,O,,DT
827,Sentence: 20039,search,NN,O,,NN
828,Sentence: 20039,.,.,O,,.
829,Sentence: 20040,NATO,NNP,B-org,,NNP
830,Sentence: 20040,spokesmen,NNS,O,,NNS
831,Sentence: 20040,Thursday,NNP,B-tim,,NNP
832,Sentence: 20040,declined,VBD,O,,VBD
833,Sentence: 20040,to,TO,O,,TO
834,Sentence: 20040,say,VB,O,,VB
835,Sentence: 20040,where,WRB,O,,WRB
836,Sentence: 20040,the,DT,O,,DT
837,Sentence: 20040,search,NN,O,,NN
838,Sentence: 20040,is,VBZ,O,,VBZ
839,Sentence: 20040,taking,VBG,O,,VBG
840,Sentence: 20040,place,NN,O,,NN
841,Sentence: 20040,",",",",O,,","
842,Sentence: 20040,citing,VBG,O,,VBG
843,Sentence: 20040,security,NN,O,,NN
844,Sentence: 20040,reasons,NNS,O,,NNS
845,Sentence: 20040,.,.,O,,.
846,Sentence: 20041,The,DT,O,,DT
847,Sentence: 20041,firm,NN,O,,NN
848,Sentence: 20041,Supreme,NNP,O,,NNP
849,Sentence: 20041,Global,NNP,O,,NNP
850,Sentence: 20041,Services,NNPS,B-org,,NNP
851,Sentence: 20041,",",",",O,,","
852,Sentence: 20041,which,WDT,O,,WDT
853,Sentence: 20041,handles,VBZ,O,,VBZ
854,Sentence: 20041,catering,NN,O,,NNP
855,Sentence: 20041,and,CC,O,,CC
856,Sentence: 20041,logistics,NNS,O,,NNS
857,Sentence: 20041,",",",",O,,","
858,Sentence: 20041,chartered,VBD,O,,VBD
859,Sentence: 20041,the,DT,O,,DT
860,Sentence: 20041,helicopter,NN,O,,NN
861,Sentence: 20041,.,.,O,,.
862,Sentence: 20042,It,PRP,O,,PRP
863,Sentence: 20042,disappeared,VBD,O,,VBD
864,Sentence: 20042,this,DT,O,,DT
865,Sentence: 20042,week,NN,O,,NN
866,Sentence: 20042,",",",",O,,","
867,Sentence: 20042,but,CC,O,,CC
868,Sentence: 20042,there,EX,O,,EX
869,Sentence: 20042,are,VBP,O,,VBP
870,Sentence: 20042,conflicting,JJ,O,,VBG
871,Sentence: 20042,reports,NNS,O,,NNS
872,Sentence: 20042,about,IN,O,,IN
873,Sentence: 20042,which,WDT,O,,WDT
874,Sentence: 20042,day,NN,O,,NN
875,Sentence: 20042,it,PRP,O,,PRP
876,Sentence: 20042,went,VBD,O,,VBD
877,Sentence: 20042,missing,VBG,O,,VBG
878,Sentence: 20042,.,.,O,,.
879,Sentence: 20043,Officials,NNS,O,,NNS
880,Sentence: 20043,in,IN,O,,IN
881,Sentence: 20043,central,JJ,O,,JJ
882,Sentence: 20043,Afghanistan,NNP,B-geo,,NNP
883,Sentence: 20043,'s,POS,O,,POS
884,Sentence: 20043,Logar,NNP,B-geo,,NNP
885,Sentence: 20043,province,NN,O,,NN
886,Sentence: 20043,say,VBP,O,,VBP
887,Sentence: 20043,there,EX,O,,EX
888,Sentence: 20043,were,VBD,O,,VBD
889,Sentence: 20043,reports,NNS,O,,NNS
890,Sentence: 20043,Wednesday,NNP,B-tim,,NNP
891,Sentence: 20043,night,NN,I-tim,,NN
892,Sentence: 20043,of,IN,O,,IN
893,Sentence: 20043,a,DT,O,,DT
894,Sentence: 20043,helicopter,NN,O,,NN
895,Sentence: 20043,making,VBG,O,,VBG
896,Sentence: 20043,an,DT,O,,DT
897,Sentence: 20043,emergency,NN,O,,NN
898,Sentence: 20043,landing,NN,O,,NN
899,Sentence: 20043,.,.,O,,.
900,Sentence: 20044,It,PRP,O,,PRP
901,Sentence: 20044,was,VBD,O,,VBD
902,Sentence: 20044,not,RB,O,,RB
903,Sentence: 20044,immediately,RB,O,,RB
904,Sentence: 20044,clear,JJ,O,,JJ
905,Sentence: 20044,if,IN,O,,IN
906,Sentence: 20044,that,DT,O,,WDT
907,Sentence: 20044,was,VBD,O,,VBD
908,Sentence: 20044,the,DT,O,,DT
909,Sentence: 20044,cargo,NN,O,,NN
910,Sentence: 20044,helicopter,NN,O,,NN
911,Sentence: 20044,reported,VBD,O,,VBD
912,Sentence: 20044,missing,VBG,O,,VBG
913,Sentence: 20044,.,.,O,,.
914,Sentence: 20045,Venezuela,NNP,B-geo,,JJ
915,Sentence: 20045,lawmakers,NNS,O,,NNS
916,Sentence: 20045,have,VBP,O,,VBP
917,Sentence: 20045,given,VBN,O,,VBN
918,Sentence: 20045,preliminary,JJ,O,,JJ
919,Sentence: 20045,approval,NN,O,,NN
920,Sentence: 20045,for,IN,O,,IN
921,Sentence: 20045,a,DT,O,,DT
922,Sentence: 20045,referendum,NN,O,,NN
923,Sentence: 20045,to,TO,O,,TO
924,Sentence: 20045,scrap,VB,O,,VB
925,Sentence: 20045,presidential,JJ,O,,JJ
926,Sentence: 20045,term,NN,O,,NN
927,Sentence: 20045,limits,NNS,O,,NNS
928,Sentence: 20045,.,.,O,,.
929,Sentence: 20046,The,DT,O,,DT
930,Sentence: 20046,National,NNP,B-org,,NNP
931,Sentence: 20046,Assembly,NNP,I-org,,NNP
932,Sentence: 20046,debated,VBD,O,,VBD
933,Sentence: 20046,the,DT,O,,DT
934,Sentence: 20046,constitutional,JJ,O,,JJ
935,Sentence: 20046,amendment,NN,O,,NN
936,Sentence: 20046,Thursday,NNP,B-tim,,NNP
937,Sentence: 20046,.,.,O,,.
938,Sentence: 20047,It,PRP,O,,PRP
939,Sentence: 20047,would,MD,O,,MD
940,Sentence: 20047,allow,VB,O,,VB
941,Sentence: 20047,President,NNP,B-per,,NNP
942,Sentence: 20047,Hugo,NNP,I-per,,NNP
943,Sentence: 20047,Chavez,NNP,I-per,,NNP
944,Sentence: 20047,to,TO,O,,TO
945,Sentence: 20047,run,VB,O,,VB
946,Sentence: 20047,for,IN,O,,IN
947,Sentence: 20047,re-election,NN,O,,NN
948,Sentence: 20047,in,IN,O,,IN
949,Sentence: 20047,2012,CD,B-tim,,CD
950,Sentence: 20047,and,CC,O,,CC
951,Sentence: 20047,beyond,IN,O,,IN
952,Sentence: 20047,.,.,O,,.
953,Sentence: 20048,Election,NNP,O,,JJ
954,Sentence: 20048,officials,NNS,O,,NNS
955,Sentence: 20048,said,VBD,O,,VBD
956,Sentence: 20048,the,DT,O,,DT
957,Sentence: 20048,referendum,NN,O,,NN
958,Sentence: 20048,on,IN,O,,IN
959,Sentence: 20048,the,DT,O,,DT
960,Sentence: 20048,amendment,NN,O,,NN
961,Sentence: 20048,could,MD,O,,MD
962,Sentence: 20048,be,VB,O,,VB
963,Sentence: 20048,held,VBN,O,,VBN
964,Sentence: 20048,in,IN,O,,IN
965,Sentence: 20048,March,NNP,B-tim,,NNP
966,Sentence: 20048,if,IN,O,,IN
967,Sentence: 20048,the,DT,O,,DT
968,Sentence: 20048,lawmakers,NNS,O,,NNS
969,Sentence: 20048,give,VBP,O,,VBP
970,Sentence: 20048,their,PRP$,O,,PRP$
971,Sentence: 20048,approval,NN,O,,NN
972,Sentence: 20048,on,IN,O,,IN
973,Sentence: 20048,the,DT,O,,DT
974,Sentence: 20048,second,JJ,O,,JJ
975,Sentence: 20048,reading,NN,O,,NN
976,Sentence: 20048,of,IN,O,,IN
977,Sentence: 20048,the,DT,O,,DT
978,Sentence: 20048,draft,NN,O,,NN
979,Sentence: 20048,amendment,NN,O,,NN
980,Sentence: 20048,in,IN,O,,IN
981,Sentence: 20048,January,NNP,B-tim,,NNP
982,Sentence: 20048,.,.,O,,.
983,Sentence: 20049,Government,NN,O,,JJ
984,Sentence: 20049,officials,NNS,O,,NNS
985,Sentence: 20049,said,VBD,O,,VBD
986,Sentence: 20049,Chavez,NNP,B-per,,NNP
987,Sentence: 20049,supporters,NNS,O,,NNS
988,Sentence: 20049,collected,VBD,O,,VBD
989,Sentence: 20049,nearly,RB,O,,RB
990,Sentence: 20049,five,CD,O,,CD
991,Sentence: 20049,million,CD,O,,CD
992,Sentence: 20049,signatures,NNS,O,,NNS
993,Sentence: 20049,to,TO,O,,TO
994,Sentence: 20049,symbolically,RB,O,,NNP
995,Sentence: 20049,support,VB,O,,VB
996,Sentence: 20049,the,DT,O,,DT
997,Sentence: 20049,amendment,NN,O,,NN
998,Sentence: 20049,sought,VBN,O,,VBN
999,Sentence: 20049,by,IN,O,,IN
1000,Sentence: 20049,the,DT,O,,DT
1001,Sentence: 20049,socialist,JJ,O,,JJ
1002,Sentence: 20049,leader,NN,O,,NN
1003,Sentence: 20049,.,.,O,,.
1004,Sentence: 20050,Last,JJ,O,,JJ
1005,Sentence: 20050,year,NN,O,,NN
1006,Sentence: 20050,",",",",O,,","
1007,Sentence: 20050,Venezuelans,NNS,B-gpe,,NNP
1008,Sentence: 20050,narrowly,RB,O,,RB
1009,Sentence: 20050,rejected,VBD,O,,VBD
1010,Sentence: 20050,a,DT,O,,DT
1011,Sentence: 20050,broad,JJ,O,,JJ
1012,Sentence: 20050,package,NN,O,,NN
1013,Sentence: 20050,of,IN,O,,IN
1014,Sentence: 20050,constitutional,JJ,O,,JJ
1015,Sentence: 20050,amendments,NNS,O,,NNS
1016,Sentence: 20050,that,WDT,O,,WDT
1017,Sentence: 20050,lifted,VBD,O,,VBN
1018,Sentence: 20050,term,NN,O,,NN
1019,Sentence: 20050,limits,NNS,O,,NNS
1020,Sentence: 20050,for,IN,O,,IN
1021,Sentence: 20050,the,DT,O,,DT
1022,Sentence: 20050,presidency,NN,O,,NN
1023,Sentence: 20050,.,.,O,,.
1024,Sentence: 20051,Mr.,NNP,B-per,,NNP
1025,Sentence: 20051,Chavez,NNP,I-per,,NNP
1026,Sentence: 20051,has,VBZ,O,,VBZ
1027,Sentence: 20051,asked,VBN,O,,VBN
1028,Sentence: 20051,voters,NNS,O,,NNS
1029,Sentence: 20051,to,TO,O,,TO
1030,Sentence: 20051,change,VB,O,,VB
1031,Sentence: 20051,Venezuela,NNP,B-geo,,NNP
1032,Sentence: 20051,'s,POS,O,,POS
1033,Sentence: 20051,constitution,NN,O,,NN
1034,Sentence: 20051,to,TO,O,,TO
1035,Sentence: 20051,move,VB,O,,VB
1036,Sentence: 20051,the,DT,O,,DT
1037,Sentence: 20051,country,NN,O,,NN
1038,Sentence: 20051,toward,IN,O,,IN
1039,Sentence: 20051,what,WP,O,,WP
1040,Sentence: 20051,he,PRP,O,,PRP
1041,Sentence: 20051,called,VBD,O,,VBD
1042,Sentence: 20051,21st,JJ,B-tim,,JJ
1043,Sentence: 20051,century,NN,I-tim,,NN
1044,Sentence: 20051,socialism,NN,I-tim,,NN
1045,Sentence: 20051,.,.,O,,.
1046,Sentence: 20052,Tens,NNS,O,,NNS
1047,Sentence: 20052,of,IN,O,,IN
1048,Sentence: 20052,thousands,NNS,O,,NNS
1049,Sentence: 20052,of,IN,O,,IN
1050,Sentence: 20052,people,NNS,O,,NNS
1051,Sentence: 20052,in,IN,O,,IN
1052,Sentence: 20052,insurgency-plagued,JJ,O,,NNP
1053,Sentence: 20052,Indian,JJ,B-gpe,,NNP
1054,Sentence: 20052,Kashmir,NNP,O,,NNP
1055,Sentence: 20052,voted,VBD,O,,VBD
1056,Sentence: 20052,Saturday,NNP,B-tim,,NNP
1057,Sentence: 20052,in,IN,O,,IN
1058,Sentence: 20052,the,DT,O,,DT
1059,Sentence: 20052,territory,NN,O,,NN
1060,Sentence: 20052,'s,POS,O,,POS
1061,Sentence: 20052,first,JJ,O,,JJ
1062,Sentence: 20052,local,JJ,O,,JJ
1063,Sentence: 20052,elections,NNS,O,,NNS
1064,Sentence: 20052,in,IN,O,,IN
1065,Sentence: 20052,a,DT,O,,DT
1066,Sentence: 20052,quarter-century,NN,B-tim,,NNP
1067,Sentence: 20052,.,.,O,,.
1068,Sentence: 20053,Witnesses,NNS,O,,NNS
1069,Sentence: 20053,say,VBP,O,,VBP
1070,Sentence: 20053,large,JJ,O,,JJ
1071,Sentence: 20053,numbers,NNS,O,,NNS
1072,Sentence: 20053,of,IN,O,,IN
1073,Sentence: 20053,voters,NNS,O,,NNS
1074,Sentence: 20053,turned,VBD,O,,VBD
1075,Sentence: 20053,out,RP,O,,RP
1076,Sentence: 20053,despite,IN,O,,IN
1077,Sentence: 20053,freezing,VBG,O,,VBG
1078,Sentence: 20053,weather,NN,O,,NN
1079,Sentence: 20053,and,CC,O,,CC
1080,Sentence: 20053,the,DT,O,,DT
1081,Sentence: 20053,threat,NN,O,,NN
1082,Sentence: 20053,of,IN,O,,IN
1083,Sentence: 20053,rebel,NN,O,,NN
1084,Sentence: 20053,attacks,NNS,O,,NNS
1085,Sentence: 20053,.,.,O,,.
1086,Sentence: 20054,Gunmen,NNS,O,,NNS
1087,Sentence: 20054,killed,VBD,O,,VBD
1088,Sentence: 20054,one,CD,O,,CD
1089,Sentence: 20054,candidate,NN,O,,NN
1090,Sentence: 20054,and,CC,O,,CC
1091,Sentence: 20054,wounded,VBD,O,,VBD
1092,Sentence: 20054,two,CD,O,,CD
1093,Sentence: 20054,others,NNS,O,,NNS
1094,Sentence: 20054,Friday,NNP,B-tim,,NNP
1095,Sentence: 20054,",",",",O,,","
1096,Sentence: 20054,but,CC,O,,CC
1097,Sentence: 20054,no,DT,O,,DT
1098,Sentence: 20054,violence,NN,O,,NN
1099,Sentence: 20054,was,VBD,O,,VBD
1100,Sentence: 20054,reported,VBN,O,,VBN
1101,Sentence: 20054,once,RB,O,,RB
1102,Sentence: 20054,voting,NN,O,,NN
1103,Sentence: 20054,began,VBD,O,,VBD
1104,Sentence: 20054,.,.,O,,.
1105,Sentence: 20055,More,JJR,O,,NNS
1106,Sentence: 20055,than,IN,O,,IN
1107,Sentence: 20055,96000,CD,O,,JJ
1108,Sentence: 20055,people,NNS,O,,NNS
1109,Sentence: 20055,were,VBD,O,,VBD
1110,Sentence: 20055,eligible,JJ,O,,JJ
1111,Sentence: 20055,to,TO,O,,TO
1112,Sentence: 20055,cast,VB,O,,VB
1113,Sentence: 20055,ballots,NNS,O,,NNS
1114,Sentence: 20055,today,NN,B-tim,,NN
1115,Sentence: 20055,in,IN,O,,IN
1116,Sentence: 20055,two,CD,O,,CD
1117,Sentence: 20055,districts,NNS,O,,NNS
1118,Sentence: 20055,bordering,VBG,O,,VBG
1119,Sentence: 20055,the,DT,O,,DT
1120,Sentence: 20055,portion,NN,O,,NN
1121,Sentence: 20055,of,IN,O,,IN
1122,Sentence: 20055,Kashmir,NNP,O,,JJ
1123,Sentence: 20055,administered,VBN,O,,NN
1124,Sentence: 20055,by,IN,O,,IN
1125,Sentence: 20055,Pakistan,NNP,B-geo,,NNP
1126,Sentence: 20055,.,.,O,,.
1127,Sentence: 20056,Voting,NN,O,,NNS
1128,Sentence: 20056,for,IN,O,,IN
1129,Sentence: 20056,mayors,NNS,O,,NNS
1130,Sentence: 20056,and,CC,O,,CC
1131,Sentence: 20056,town,NN,O,,NN
1132,Sentence: 20056,council,NN,O,,NN
1133,Sentence: 20056,members,NNS,O,,NNS
1134,Sentence: 20056,in,IN,O,,IN
1135,Sentence: 20056,other,JJ,O,,JJ
1136,Sentence: 20056,districts,NNS,O,,NNS
1137,Sentence: 20056,will,MD,O,,MD
1138,Sentence: 20056,take,VB,O,,VB
1139,Sentence: 20056,place,NN,O,,NN
1140,Sentence: 20056,during,IN,O,,IN
1141,Sentence: 20056,the,DT,O,,DT
1142,Sentence: 20056,next,JJ,O,,JJ
1143,Sentence: 20056,two,CD,B-tim,,CD
1144,Sentence: 20056,weeks,NNS,O,,NNS
1145,Sentence: 20056,.,.,O,,.
1146,Sentence: 20057,Militants,NNS,O,,NNS
1147,Sentence: 20057,who,WP,O,,WP
1148,Sentence: 20057,want,VBP,O,,VBP
1149,Sentence: 20057,to,TO,O,,TO
1150,Sentence: 20057,drive,VB,O,,VB
1151,Sentence: 20057,India,NNP,B-geo,,NNP
1152,Sentence: 20057,out,IN,O,,IN
1153,Sentence: 20057,of,IN,O,,IN
1154,Sentence: 20057,Kashmir,NNP,O,,NNP
1155,Sentence: 20057,called,VBD,O,,VBD
1156,Sentence: 20057,for,IN,O,,IN
1157,Sentence: 20057,a,DT,O,,DT
1158,Sentence: 20057,boycott,NN,O,,NN
1159,Sentence: 20057,of,IN,O,,IN
1160,Sentence: 20057,the,DT,O,,DT
1161,Sentence: 20057,election,NN,O,,NN
1162,Sentence: 20057,",",",",O,,","
1163,Sentence: 20057,which,WDT,O,,WDT
1164,Sentence: 20057,they,PRP,O,,PRP
1165,Sentence: 20057,contend,VBP,O,,VBP
