,Sen,word,pos,tag,predict
605,Sentence: 34029,Nipayia,NNP,I-org,NN
606,Sentence: 34029,",",",",O,","
607,Sentence: 34029,was,VBD,O,VBD
608,Sentence: 34029,seized,VBN,O,VBN
609,Sentence: 34029,late,JJ,O,JJ
610,Sentence: 34029,Wednesday,NNP,B-tim,NNP
611,Sentence: 34029,with,IN,O,IN
612,Sentence: 34029,19,CD,O,DT
613,Sentence: 34029,crew,NN,O,NN
614,Sentence: 34029,members,NNS,O,NNS
615,Sentence: 34029,on,IN,O,IN
616,Sentence: 34029,board,NN,O,NN
617,Sentence: 34029,.,.,O,.
618,Sentence: 34030,They,PRP,O,PRP
619,Sentence: 34030,say,VBP,O,VBP
620,Sentence: 34030,pirates,NNS,O,VBN
621,Sentence: 34030,seized,VBD,O,IN
622,Sentence: 34030,the,DT,O,DT
623,Sentence: 34030,Norwegian-owned,JJ,O,NN
624,Sentence: 34030,MV,NNP,B-org,IN
625,Sentence: 34030,Bow,NNP,I-org,DT
626,Sentence: 34030,Asir,NNP,I-org,NN
627,Sentence: 34030,on,IN,O,IN
628,Sentence: 34030,Thursday,NNP,B-tim,NNP
629,Sentence: 34030,.,.,O,.
630,Sentence: 34031,That,DT,O,DT
631,Sentence: 34031,ship,NN,O,NN
632,Sentence: 34031,is,VBZ,O,VBZ
633,Sentence: 34031,said,VBN,O,VBN
634,Sentence: 34031,to,TO,O,TO
635,Sentence: 34031,have,VB,O,VB
636,Sentence: 34031,a,DT,O,DT
637,Sentence: 34031,crew,NN,O,NN
638,Sentence: 34031,of,IN,O,IN
639,Sentence: 34031,at,IN,O,IN
640,Sentence: 34031,least,JJS,O,JJS
641,Sentence: 34031,23,CD,B-tim,CD
642,Sentence: 34031,.,.,O,.
643,Sentence: 34032,Both,DT,O,DT
644,Sentence: 34032,hijackings,NNS,O,NN
645,Sentence: 34032,occurred,VBD,O,VBD
646,Sentence: 34032,off,RP,O,IN
647,Sentence: 34032,Somalia,NNP,B-geo,NNP
648,Sentence: 34032,'s,POS,O,POS
649,Sentence: 34032,eastern,JJ,O,JJ
650,Sentence: 34032,coast,NN,O,NN
651,Sentence: 34032,",",",",O,","
652,Sentence: 34032,in,IN,O,IN
653,Sentence: 34032,the,DT,O,DT
654,Sentence: 34032,Indian,NNP,B-geo,JJ
655,Sentence: 34032,Ocean,NNP,I-geo,NNP
656,Sentence: 34032,.,.,O,.
657,Sentence: 34033,Somali,JJ,B-gpe,JJ
658,Sentence: 34033,pirates,NNS,O,NNS
659,Sentence: 34033,seized,VBD,O,VBD
660,Sentence: 34033,more,JJR,O,JJR
661,Sentence: 34033,than,IN,O,IN
662,Sentence: 34033,40,CD,O,CD
663,Sentence: 34033,ships,NNS,O,NNS
664,Sentence: 34033,during,IN,O,IN
665,Sentence: 34033,2008,CD,B-tim,CD
666,Sentence: 34033,and,CC,O,CC
667,Sentence: 34033,received,VBD,O,JJ
668,Sentence: 34033,millions,NNS,O,NNS
669,Sentence: 34033,of,IN,O,IN
670,Sentence: 34033,dollars,NNS,O,NNS
671,Sentence: 34033,in,IN,O,IN
672,Sentence: 34033,ransom,NN,O,DT
673,Sentence: 34033,payments,NNS,O,NN
674,Sentence: 34033,in,IN,O,IN
675,Sentence: 34033,a,DT,O,DT
676,Sentence: 34033,hijacking,NN,O,JJ
677,Sentence: 34033,spree,NN,O,NN
678,Sentence: 34033,.,.,O,.
679,Sentence: 34034,The,DT,O,DT
680,Sentence: 34034,hijackings,NNS,O,NNS
681,Sentence: 34034,have,VBP,O,VBP
682,Sentence: 34034,become,VBN,O,VBN
683,Sentence: 34034,less,RBR,O,DT
684,Sentence: 34034,frequent,JJ,O,NN
685,Sentence: 34034,since,IN,O,IN
686,Sentence: 34034,the,DT,O,DT
687,Sentence: 34034,United,NNP,B-geo,NNP
688,Sentence: 34034,States,NNPS,I-geo,NNP
689,Sentence: 34034,",",",",O,","
690,Sentence: 34034,China,NNP,B-geo,NNP
691,Sentence: 34034,",",",",O,","
692,Sentence: 34034,Russia,NNP,B-geo,NNP
693,Sentence: 34034,and,CC,O,CC
694,Sentence: 34034,other,JJ,O,JJ
695,Sentence: 34034,nations,NNS,O,NNS
696,Sentence: 34034,began,VBD,O,VBD
697,Sentence: 34034,conducting,VBG,O,DT
698,Sentence: 34034,anti-piracy,JJ,O,JJ
699,Sentence: 34034,patrols,NNS,O,NNS
700,Sentence: 34034,in,IN,O,IN
701,Sentence: 34034,the,DT,O,DT
702,Sentence: 34034,waters,NNS,O,NN
703,Sentence: 34034,near,IN,O,IN
704,Sentence: 34034,Somalia,NNP,B-geo,NNP
705,Sentence: 34034,.,.,O,.
706,Sentence: 34035,Venezuelan,JJ,B-gpe,JJ
707,Sentence: 34035,President,NNP,B-per,NNP
708,Sentence: 34035,Hugo,NNP,I-per,NNP
709,Sentence: 34035,Chavez,NNP,I-per,NNP
710,Sentence: 34035,and,CC,O,CC
711,Sentence: 34035,Iranian,JJ,B-gpe,JJ
712,Sentence: 34035,President,NNP,B-per,NNP
713,Sentence: 34035,Mohammad,NNP,I-per,NNP
714,Sentence: 34035,Khatami,NNP,I-per,NNP
715,Sentence: 34035,took,VBD,O,VBD
716,Sentence: 34035,turns,NNS,O,VBN
717,Sentence: 34035,attacking,VBG,O,IN
718,Sentence: 34035,the,DT,O,DT
719,Sentence: 34035,United,NNP,B-geo,NNP
720,Sentence: 34035,States,NNPS,I-geo,NNP
721,Sentence: 34035,Friday,NNP,B-tim,NNP
722,Sentence: 34035,in,IN,O,IN
723,Sentence: 34035,Caracas,NNP,B-geo,NNP
724,Sentence: 34035,during,IN,O,IN
725,Sentence: 34035,a,DT,O,DT
726,Sentence: 34035,state,NN,O,NN
727,Sentence: 34035,visit,NN,O,NN
728,Sentence: 34035,by,IN,O,IN
729,Sentence: 34035,the,DT,O,DT
730,Sentence: 34035,Iranian,JJ,B-gpe,JJ
731,Sentence: 34035,leader,NN,O,NN
732,Sentence: 34035,.,.,O,.
733,Sentence: 34036,In,IN,O,IN
734,Sentence: 34036,a,DT,O,DT
735,Sentence: 34036,speech,NN,O,NN
736,Sentence: 34036,to,TO,O,TO
737,Sentence: 34036,Venezuela,NNP,B-geo,NNP
738,Sentence: 34036,'s,POS,O,POS
739,Sentence: 34036,National,NNP,B-geo,NNP
740,Sentence: 34036,Assembly,NNP,I-geo,NNP
741,Sentence: 34036,",",",",O,","
742,Sentence: 34036,Mr.,NNP,B-per,NNP
743,Sentence: 34036,Chavez,NNP,I-per,NNP
744,Sentence: 34036,declared,VBD,O,VBD
745,Sentence: 34036,that,DT,O,IN
746,Sentence: 34036,Iran,NNP,B-geo,NNP
747,Sentence: 34036,has,VBZ,O,VBZ
748,Sentence: 34036,every,DT,O,DT
749,Sentence: 34036,right,NN,O,NN
750,Sentence: 34036,to,TO,O,TO
751,Sentence: 34036,develop,VB,O,VB
752,Sentence: 34036,atomic,JJ,O,JJ
753,Sentence: 34036,energy,NN,O,NN
754,Sentence: 34036,",",",",O,","
755,Sentence: 34036,and,CC,O,CC
756,Sentence: 34036,promised,VBD,O,VBN
757,Sentence: 34036,to,TO,O,TO
758,Sentence: 34036,oppose,VB,O,VB
759,Sentence: 34036,any,DT,O,DT
760,Sentence: 34036,U.S.,NNP,B-geo,NNP
761,Sentence: 34036,efforts,NNS,O,NNS
762,Sentence: 34036,to,TO,O,TO
763,Sentence: 34036,stop,VB,O,VB
764,Sentence: 34036,Iran,NNP,B-geo,NNP
765,Sentence: 34036,.,.,O,.
766,Sentence: 34037,Washington,NNP,B-geo,NNP
767,Sentence: 34037,accuses,VBZ,O,NNP
768,Sentence: 34037,Iran,NNP,B-geo,NNP
769,Sentence: 34037,of,IN,O,IN
770,Sentence: 34037,secretly,RB,O,DT
771,Sentence: 34037,developing,VBG,O,JJ
772,Sentence: 34037,nuclear,JJ,O,JJ
773,Sentence: 34037,weapons,NNS,O,NNS
774,Sentence: 34037,.,.,O,.
775,Sentence: 34038,In,IN,O,IN
776,Sentence: 34038,Mr.,NNP,B-per,NNP
777,Sentence: 34038,Khatami,NNP,B-geo,NNP
778,Sentence: 34038,'s,POS,O,POS
779,Sentence: 34038,speech,NN,O,NN
780,Sentence: 34038,to,TO,O,TO
781,Sentence: 34038,the,DT,O,DT
782,Sentence: 34038,lawmakers,NNS,O,NNS
783,Sentence: 34038,",",",",O,","
784,Sentence: 34038,he,PRP,O,PRP
785,Sentence: 34038,denounced,VBD,O,VBD
786,Sentence: 34038,terrorism,NN,O,NN
787,Sentence: 34038,while,IN,O,IN
788,Sentence: 34038,condemning,VBG,O,NNS
789,Sentence: 34038,what,WP,O,WP
790,Sentence: 34038,he,PRP,O,PRP
791,Sentence: 34038,called,VBD,O,VBD
792,Sentence: 34038,"""",``,O,``
793,Sentence: 34038,crimes,NNS,O,NNS
794,Sentence: 34038,of,IN,O,IN
795,Sentence: 34038,liberty,NN,O,NNP
796,Sentence: 34038,",",",",O,","
797,Sentence: 34038,"""",``,O,``
798,Sentence: 34038,specifically,RB,O,NN
799,Sentence: 34038,citing,VBG,O,IN
800,Sentence: 34038,the,DT,O,DT
801,Sentence: 34038,U.S.,NNP,B-org,NNP
802,Sentence: 34038,Abu,NNP,I-org,NNP
803,Sentence: 34038,Ghraib,NNP,I-org,NNP
804,Sentence: 34038,prison,NN,O,NN
805,Sentence: 34038,scandal,NN,O,NN
806,Sentence: 34038,in,IN,O,IN
807,Sentence: 34038,Iraq,NNP,B-geo,NNP
808,Sentence: 34038,and,CC,O,CC
809,Sentence: 34038,ongoing,JJ,O,JJ
810,Sentence: 34038,detentions,NNS,O,NN
811,Sentence: 34038,at,IN,O,IN
812,Sentence: 34038,the,DT,O,DT
813,Sentence: 34038,U.S.,NNP,B-geo,NNP
814,Sentence: 34038,naval,JJ,O,NNP
815,Sentence: 34038,base,NN,O,NN
816,Sentence: 34038,in,IN,O,IN
817,Sentence: 34038,Guantanamo,NNP,B-geo,NNP
818,Sentence: 34038,",",",",O,","
819,Sentence: 34038,Cuba,NNP,B-geo,NNP
820,Sentence: 34038,.,.,O,.
821,Sentence: 34039,On,IN,O,IN
822,Sentence: 34039,other,JJ,O,JJ
823,Sentence: 34039,issues,NNS,O,NNS
824,Sentence: 34039,",",",",O,","
825,Sentence: 34039,the,DT,O,DT
826,Sentence: 34039,presidents,NNS,O,NNS
827,Sentence: 34039,of,IN,O,IN
828,Sentence: 34039,two,CD,O,CD
829,Sentence: 34039,oil,NN,O,NN
830,Sentence: 34039,producing,VBG,O,IN
831,Sentence: 34039,countries,NNS,O,NNS
832,Sentence: 34039,signed,VBD,O,VBD
833,Sentence: 34039,a,DT,O,DT
834,Sentence: 34039,number,NN,O,NN
835,Sentence: 34039,of,IN,O,IN
836,Sentence: 34039,cooperation,NN,O,DT
837,Sentence: 34039,agreements,NNS,O,JJ
838,Sentence: 34039,relating,VBG,O,NN
839,Sentence: 34039,to,TO,O,TO
840,Sentence: 34039,oil,NN,O,NN
841,Sentence: 34039,",",",",O,","
842,Sentence: 34039,taxes,NNS,O,NNS
843,Sentence: 34039,",",",",O,","
844,Sentence: 34039,commerce,NN,O,NNP
845,Sentence: 34039,and,CC,O,CC
846,Sentence: 34039,construction,NN,O,NN
847,Sentence: 34039,.,.,O,.
848,Sentence: 34040,Iraqi,JJ,B-gpe,JJ
849,Sentence: 34040,security,NN,O,NN
850,Sentence: 34040,officials,NNS,O,NNS
851,Sentence: 34040,say,VBP,O,VBP
852,Sentence: 34040,an,DT,O,DT
853,Sentence: 34040,explosives-packed,JJ,O,JJ
854,Sentence: 34040,motorcycle,NN,O,NN
855,Sentence: 34040,blew,VBD,O,VBD
856,Sentence: 34040,up,RP,O,RP
857,Sentence: 34040,in,IN,O,IN
858,Sentence: 34040,Baghdad,NNP,B-geo,NNP
859,Sentence: 34041,Thursday,NNP,B-tim,NNP
860,Sentence: 34041,",",",",O,","
861,Sentence: 34041,killing,VBG,O,VBG
862,Sentence: 34041,at,IN,O,IN
863,Sentence: 34041,least,JJS,O,JJS
864,Sentence: 34041,four,CD,O,CD
865,Sentence: 34041,people,NNS,O,NNS
866,Sentence: 34041,and,CC,O,CC
867,Sentence: 34041,wounding,VBG,O,VBG
868,Sentence: 34041,nearly,RB,O,RB
869,Sentence: 34041,20,CD,O,CD
870,Sentence: 34041,others,NNS,O,NNS
871,Sentence: 34041,.,.,O,.
872,Sentence: 34042,Police,NNS,O,NNS
873,Sentence: 34042,say,VBP,O,VBP
874,Sentence: 34042,the,DT,O,DT
875,Sentence: 34042,blast,NN,O,NN
876,Sentence: 34042,occurred,VBD,O,VBD
877,Sentence: 34042,in,IN,O,IN
878,Sentence: 34042,the,DT,O,DT
879,Sentence: 34042,Shorja,NNP,B-geo,JJ
880,Sentence: 34042,market,NN,O,NN
881,Sentence: 34042,area,NN,O,NN
882,Sentence: 34042,of,IN,O,IN
883,Sentence: 34042,central,JJ,O,JJ
884,Sentence: 34042,Baghdad,NNP,B-geo,NNP
885,Sentence: 34042,.,.,O,.
886,Sentence: 34043,On,IN,O,IN
887,Sentence: 34043,Wednesday,NNP,B-tim,NNP
888,Sentence: 34043,",",",",O,","
889,Sentence: 34043,the,DT,O,DT
890,Sentence: 34043,U.S.,NNP,B-geo,NNP
891,Sentence: 34043,military,NN,O,NN
892,Sentence: 34043,said,VBD,O,VBD
893,Sentence: 34043,Iraqi,JJ,B-gpe,JJ
894,Sentence: 34043,and,CC,O,CC
895,Sentence: 34043,American,JJ,B-gpe,JJ
896,Sentence: 34043,troops,NNS,O,NNS
897,Sentence: 34043,killed,VBD,O,VBN
898,Sentence: 34043,at,IN,O,IN
899,Sentence: 34043,least,JJS,O,JJS
900,Sentence: 34043,30,CD,O,CD
901,Sentence: 34043,insurgents,NNS,O,NNS
902,Sentence: 34043,and,CC,O,CC
903,Sentence: 34043,detained,VBD,O,VBD
904,Sentence: 34043,27,CD,O,CD
905,Sentence: 34043,suspects,NNS,O,NNS
906,Sentence: 34043,during,IN,O,IN
907,Sentence: 34043,fierce,JJ,O,DT
908,Sentence: 34043,fighting,NN,O,NN
909,Sentence: 34043,in,IN,O,IN
910,Sentence: 34043,city,NN,O,NN
911,Sentence: 34043,'s,POS,O,IN
912,Sentence: 34043,the,DT,O,DT
913,Sentence: 34043,Haifa,NNP,B-geo,JJ
914,Sentence: 34043,Street,NNP,I-geo,NN
915,Sentence: 34043,region,NN,O,NN
916,Sentence: 34043,",",",",O,","
917,Sentence: 34043,known,VBN,O,VBN
918,Sentence: 34043,as,IN,O,IN
919,Sentence: 34043,a,DT,O,DT
920,Sentence: 34043,Sunni,NNP,B-per,NNP
921,Sentence: 34043,Arab,NNP,I-per,NNP
922,Sentence: 34043,stronghold,NN,O,NN
923,Sentence: 34043,In,IN,O,IN
924,Sentence: 34043,another,DT,O,DT
925,Sentence: 34043,operation,NN,O,NN
926,Sentence: 34043,in,IN,O,IN
927,Sentence: 34043,Baghdad,NNP,B-geo,NNP
928,Sentence: 34043,",",",",O,","
929,Sentence: 34043,the,DT,O,DT
930,Sentence: 34043,U.S.,NNP,B-geo,NNP
931,Sentence: 34043,military,NN,O,NN
932,Sentence: 34043,says,VBZ,O,VBZ
933,Sentence: 34043,troops,NNS,O,NNS
934,Sentence: 34043,detained,VBD,O,VBD
935,Sentence: 34043,10,CD,O,CD
936,Sentence: 34043,terrorists,NNS,O,NNS
937,Sentence: 34043,after,IN,O,IN
938,Sentence: 34043,witnesses,NNS,O,DT
939,Sentence: 34043,reported,VBD,O,JJ
940,Sentence: 34043,seeing,VBG,O,NN
941,Sentence: 34043,men,NNS,O,NNS
942,Sentence: 34043,loading,VBG,O,IN
943,Sentence: 34043,weapons,NNS,O,NNS
944,Sentence: 34043,into,IN,O,IN
945,Sentence: 34043,a,DT,O,DT
946,Sentence: 34043,car,NN,O,NN
947,Sentence: 34043,.,.,O,.
948,Sentence: 34044,They,PRP,O,PRP
949,Sentence: 34044,also,RB,O,RB
950,Sentence: 34044,seized,VBD,O,VBN
951,Sentence: 34044,four,CD,O,CD
952,Sentence: 34044,weapons,NNS,O,NNS
953,Sentence: 34044,caches,NNS,O,NNS
954,Sentence: 34044,.,.,O,.
955,Sentence: 34045,And,CC,O,CC
956,Sentence: 34045,the,DT,O,DT
957,Sentence: 34045,U.S.,NNP,B-geo,NNP
958,Sentence: 34045,military,NN,O,NN
959,Sentence: 34045,says,VBZ,O,VBZ
960,Sentence: 34045,an,DT,O,DT
961,Sentence: 34045,American,JJ,B-gpe,JJ
962,Sentence: 34045,soldier,NN,O,NN
963,Sentence: 34045,was,VBD,O,VBD
964,Sentence: 34045,killed,VBN,O,VBN
965,Sentence: 34045,in,IN,O,IN
966,Sentence: 34045,a,DT,O,DT
967,Sentence: 34045,Baghdad,NNP,B-geo,NNP
968,Sentence: 34045,operation,NN,O,NNP
969,Sentence: 34045,Wednesday,NNP,B-tim,NNP
970,Sentence: 34045,.,.,O,.
971,Sentence: 34046,Separately,RB,O,RB
972,Sentence: 34046,",",",",O,","
973,Sentence: 34046,the,DT,O,DT
974,Sentence: 34046,U.S.,NNP,B-geo,NNP
975,Sentence: 34046,military,NN,O,NN
976,Sentence: 34046,announced,VBD,O,VBD
977,Sentence: 34046,the,DT,O,DT
978,Sentence: 34046,deaths,NNS,O,NNS
979,Sentence: 34046,of,IN,O,IN
980,Sentence: 34046,two,CD,O,CD
981,Sentence: 34046,Marines,NNS,B-per,NNS
982,Sentence: 34046,killed,VBD,O,VBD
983,Sentence: 34046,Tuesday,NNP,B-tim,NNP
984,Sentence: 34046,in,IN,O,IN
985,Sentence: 34046,combat,NN,O,NN
986,Sentence: 34046,operations,NNS,O,NNS
987,Sentence: 34046,in,IN,O,IN
988,Sentence: 34046,al-Anbar,NNP,B-geo,DT
989,Sentence: 34046,province,NN,O,NN
990,Sentence: 34046,",",",",O,","
991,Sentence: 34046,west,NN,O,NN
992,Sentence: 34046,of,IN,O,IN
993,Sentence: 34046,the,DT,O,DT
994,Sentence: 34046,capital,NN,O,NN
995,Sentence: 34046,.,.,O,.
996,Sentence: 34047,Lebanese,JJ,B-gpe,JJ
997,Sentence: 34047,forces,NNS,O,NNS
998,Sentence: 34047,have,VBP,O,VBP
999,Sentence: 34047,unearthed,VBN,O,VBN
1000,Sentence: 34047,a,DT,O,DT
1001,Sentence: 34047,mass,NN,O,NN
1002,Sentence: 34047,grave,NN,O,NN
1003,Sentence: 34047,in,IN,O,IN
1004,Sentence: 34047,an,DT,O,DT
1005,Sentence: 34047,eastern,JJ,O,JJ
1006,Sentence: 34047,town,NN,O,NN
1007,Sentence: 34047,that,WDT,O,WDT
1008,Sentence: 34047,was,VBD,O,VBD
1009,Sentence: 34047,the,DT,O,DT
1010,Sentence: 34047,headquarters,NN,O,NN
1011,Sentence: 34047,of,IN,O,IN
1012,Sentence: 34047,Syrian,JJ,B-gpe,JJ
1013,Sentence: 34047,intelligence,NN,O,NN
1014,Sentence: 34047,in,IN,O,IN
1015,Sentence: 34047,Lebanon,NNP,B-geo,NNP
1016,Sentence: 34047,for,IN,O,IN
1017,Sentence: 34047,nearly,RB,O,RB
1018,Sentence: 34047,three,CD,B-tim,CD
1019,Sentence: 34047,decades,NNS,I-tim,NNS
1020,Sentence: 34047,.,.,O,.
1021,Sentence: 34048,The,DT,O,DT
1022,Sentence: 34048,remains,NNS,O,NNS
1023,Sentence: 34048,of,IN,O,IN
1024,Sentence: 34048,at,IN,O,IN
1025,Sentence: 34048,least,JJS,O,JJS
1026,Sentence: 34048,20,CD,O,CD
1027,Sentence: 34048,people,NNS,O,NNS
1028,Sentence: 34048,were,VBD,O,VBD
1029,Sentence: 34048,exhumed,VBN,O,DT
1030,Sentence: 34048,Saturday,NNP,B-tim,NNP
1031,Sentence: 34048,in,IN,O,IN
1032,Sentence: 34048,the,DT,O,DT
1033,Sentence: 34048,Bekaa,NNP,B-geo,NNP
1034,Sentence: 34048,Valley,NNP,I-geo,NNP
1035,Sentence: 34048,town,NN,O,NN
1036,Sentence: 34048,of,IN,O,IN
1037,Sentence: 34048,Anjar,NNP,B-geo,NNP
1038,Sentence: 34048,.,.,O,.
1039,Sentence: 34049,Officials,NNS,O,NNS
1040,Sentence: 34049,said,VBD,O,VBD
1041,Sentence: 34049,the,DT,O,DT
1042,Sentence: 34049,bodies,NNS,O,NNS
1043,Sentence: 34049,had,VBD,O,VBD
1044,Sentence: 34049,been,VBN,O,VBN
1045,Sentence: 34049,buried,VBN,O,VBN
1046,Sentence: 34049,for,IN,O,IN
1047,Sentence: 34049,years,NNS,O,NNS
1048,Sentence: 34049,and,CC,O,CC
1049,Sentence: 34049,that,IN,O,IN
1050,Sentence: 34049,the,DT,O,DT
1051,Sentence: 34049,remains,VBZ,O,NNS
1052,Sentence: 34049,-,:,O,IN
1053,Sentence: 34049,mostly,RB,O,DT
1054,Sentence: 34049,bones,NNS,O,JJ
1055,Sentence: 34049,-,:,O,NN
1056,Sentence: 34049,would,MD,O,MD
1057,Sentence: 34049,be,VB,O,VB
1058,Sentence: 34049,sent,VBN,O,VBN
1059,Sentence: 34049,for,IN,O,IN
1060,Sentence: 34049,DNA,NNP,B-org,DT
1061,Sentence: 34049,testing,NN,O,NN
1062,Sentence: 34049,in,IN,O,IN
1063,Sentence: 34049,an,DT,O,DT
1064,Sentence: 34049,effort,NN,O,NN
1065,Sentence: 34049,to,TO,O,TO
1066,Sentence: 34049,identify,VB,O,VB
1067,Sentence: 34049,them,PRP,O,PRP
1068,Sentence: 34049,.,.,O,.
1069,Sentence: 34050,Residents,NNS,O,NNS
1070,Sentence: 34050,in,IN,O,IN
1071,Sentence: 34050,the,DT,O,DT
1072,Sentence: 34050,town,NN,O,NN
1073,Sentence: 34050,discovered,VBD,O,IN
1074,Sentence: 34050,the,DT,O,DT
1075,Sentence: 34050,grave,JJ,O,NN
1076,Sentence: 34050,and,CC,O,CC
1077,Sentence: 34050,informed,JJ,O,DT
1078,Sentence: 34050,Lebanese,JJ,B-gpe,JJ
1079,Sentence: 34050,authorities,NNS,O,NNS
1080,Sentence: 34050,.,.,O,.
1081,Sentence: 34051,Syria,NNP,B-geo,NNP
1082,Sentence: 34051,was,VBD,O,VBD
1083,Sentence: 34051,the,DT,O,DT
1084,Sentence: 34051,main,JJ,O,JJ
1085,Sentence: 34051,power,NN,O,NN
1086,Sentence: 34051,broker,NN,O,NN
1087,Sentence: 34051,in,IN,O,IN
1088,Sentence: 34051,Lebanon,NNP,B-geo,NNP
1089,Sentence: 34051,until,IN,B-tim,IN
1090,Sentence: 34051,April,NNP,I-tim,NNP
1091,Sentence: 34051,",",",",O,","
1092,Sentence: 34051,when,WRB,O,WRB
1093,Sentence: 34051,it,PRP,O,PRP
1094,Sentence: 34051,withdrew,VBD,O,VBD
1095,Sentence: 34051,its,PRP$,O,PRP$
1096,Sentence: 34051,remaining,VBG,O,NN
1097,Sentence: 34051,"15,000",CD,O,IN
1098,Sentence: 34051,troops,NNS,O,NNS
1099,Sentence: 34051,under,IN,O,IN
1100,Sentence: 34051,intense,JJ,O,DT
1101,Sentence: 34051,international,JJ,O,JJ
1102,Sentence: 34051,pressure,NN,O,NN
1103,Sentence: 34051,after,IN,O,IN
1104,Sentence: 34051,the,DT,O,DT
1105,Sentence: 34051,assassination,NN,O,NN
1106,Sentence: 34051,of,IN,O,IN
1107,Sentence: 34051,former,JJ,O,JJ
1108,Sentence: 34051,Lebanese,JJ,B-gpe,JJ
1109,Sentence: 34051,Prime,NNP,B-per,NNP
1110,Sentence: 34051,Minister,NNP,I-per,NNP
1111,Sentence: 34051,Rafik,NNP,I-per,NNP
1112,Sentence: 34051,Hariri,NNP,I-per,NNP
1113,Sentence: 34051,.,.,O,.
1114,Sentence: 34052,An,DT,O,DT
1115,Sentence: 34052,ongoing,JJ,O,JJ
1116,Sentence: 34052,U.N.,NNP,B-geo,NNP
1117,Sentence: 34052,investigation,NN,O,NN
1118,Sentence: 34052,has,VBZ,O,VBZ
1119,Sentence: 34052,implicated,VBN,O,DT
1120,Sentence: 34052,top,JJ,O,JJ
1121,Sentence: 34052,Syrian,JJ,B-gpe,JJ
1122,Sentence: 34052,officials,NNS,O,NNS
1123,Sentence: 34052,in,IN,O,IN
1124,Sentence: 34052,the,DT,O,DT
1125,Sentence: 34052,murder,NN,O,NN
1126,Sentence: 34052,",",",",O,","
1127,Sentence: 34052,but,CC,O,CC
1128,Sentence: 34052,Damascus,NNP,B-geo,NNP
1129,Sentence: 34052,has,VBZ,O,VBZ
1130,Sentence: 34052,denied,VBN,O,VBN
1131,Sentence: 34052,any,DT,O,DT
1132,Sentence: 34052,role,NN,O,NN
1133,Sentence: 34052,.,.,O,.
1134,Sentence: 34053,The,DT,O,DT
1135,Sentence: 34053,United,NNP,B-geo,NNP
1136,Sentence: 34053,States,NNPS,I-geo,NNPS
1137,Sentence: 34053,and,CC,O,CC
1138,Sentence: 34053,the,DT,O,DT
1139,Sentence: 34053,European,NNP,B-org,NNP
1140,Sentence: 34053,Union,NNP,I-org,NNP
1141,Sentence: 34053,have,VBP,O,VBP
1142,Sentence: 34053,urged,VBN,O,VBN
1143,Sentence: 34053,Ethiopians,NNS,B-gpe,VBN
1144,Sentence: 34053,to,TO,O,TO
1145,Sentence: 34053,reduce,VB,O,VB
1146,Sentence: 34053,tensions,NNS,O,NNS
1147,Sentence: 34053,and,CC,O,CC
1148,Sentence: 34053,follow,VB,O,DT
1149,Sentence: 34053,political,JJ,O,JJ
1150,Sentence: 34053,processes,NNS,O,NNS
1151,Sentence: 34053,to,TO,O,TO
1152,Sentence: 34053,resolve,VB,O,VB
1153,Sentence: 34053,an,DT,O,DT
1154,Sentence: 34053,election,NN,O,NN
1155,Sentence: 34053,crisis,NN,O,NN
1156,Sentence: 34053,.,.,O,.
1157,Sentence: 34054,A,DT,O,DT
1158,Sentence: 34054,joint,JJ,O,JJ
1159,Sentence: 34054,U.S.,NNP,B-geo,NNP
1160,Sentence: 34054,and,CC,O,CC
1161,Sentence: 34054,EU,NNP,B-org,NNP
1162,Sentence: 34054,statement,NN,O,NN
1163,Sentence: 34054,Wednesday,NNP,B-tim,NNP
1164,Sentence: 34054,commended,VBD,O,IN
1165,Sentence: 34054,the,DT,O,DT
1166,Sentence: 34054,Ethiopian,JJ,B-gpe,JJ
1167,Sentence: 34054,people,NNS,O,NNS
1168,Sentence: 34054,for,IN,O,IN
1169,Sentence: 34054,the,DT,O,DT
1170,Sentence: 34054,peaceful,JJ,O,JJ
1171,Sentence: 34054,May,NNP,B-tim,NNP
1172,Sentence: 34054,15,CD,I-tim,CD
1173,Sentence: 34054,vote,NN,I-tim,NN
1174,Sentence: 34054,",",",",O,","
1175,Sentence: 34054,but,CC,O,CC
1176,Sentence: 34054,warned,VBD,O,VBD
1177,Sentence: 34054,all,DT,O,DT
1178,Sentence: 34054,parties,NNS,O,NNS
1179,Sentence: 34054,to,TO,O,TO
1180,Sentence: 34054,renounce,VB,O,VB
1181,Sentence: 34054,violence,NN,O,NN
1182,Sentence: 34054,and,CC,O,CC
1183,Sentence: 34054,refrain,NN,O,NN
1184,Sentence: 34054,from,IN,O,IN
1185,Sentence: 34054,inflaming,VBG,O,DT
1186,Sentence: 34054,ethnic,JJ,O,JJ
1187,Sentence: 34054,tensions,NNS,O,NNS
1188,Sentence: 34054,.,.,O,.
1189,Sentence: 34055,The,DT,O,DT
1190,Sentence: 34055,election,NN,O,NN
1191,Sentence: 34055,outcome,NN,O,IN
1192,Sentence: 34055,remains,VBZ,O,DT
1193,Sentence: 34055,undecided,JJ,O,NN
1194,Sentence: 34055,",",",",O,","
1195,Sentence: 34055,and,CC,O,CC
1196,Sentence: 34055,charges,NNS,O,NNS
1197,Sentence: 34055,of,IN,O,IN
